Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Deer Park,43.68809,-79.3940935,Sushi Gen,43.68886229852844,-79.3944898110323,Sushi Restaurant
Deer Park,43.68809,-79.3940935,Jester on Yonge,43.68768853938471,-79.39380837295435,Pub
Deer Park,43.68809,-79.3940935,Kiva's,43.687983764255456,-79.39471505267664,Bagel Shop
Deer Park,43.68809,-79.3940935,Tim Hortons,43.68953183754031,-79.394400715828,Coffee Shop
South Hill,43.6779261,-79.4057671,Baldwin Steps,43.67770700052798,-79.40820890386739,Historic Site
South Hill,43.6779261,-79.4057671,Casa Loma,43.677934,-79.409521,Castle
South Hill,43.6779261,-79.4057671,Rose & Sons,43.6756684758828,-79.40361659752443,American Restaurant
South Hill,43.6779261,-79.4057671,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
South Hill,43.6779261,-79.4057671,Big Crow,43.675896076491284,-79.40368028354095,BBQ Joint
South Hill,43.6779261,-79.4057671,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
South Hill,43.6779261,-79.4057671,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
South Hill,43.6779261,-79.4057671,Madame Boeuf And Flea,43.67524,-79.40662,Burger Joint
South Hill,43.6779261,-79.4057671,Playa Cabana,43.67611179256714,-79.4012790354265,Mexican Restaurant
South Hill,43.6779261,-79.4057671,Live Organic Food Bar,43.67505287052667,-79.40671518307245,Vegetarian / Vegan Restaurant
South Hill,43.6779261,-79.4057671,Casa Loma Stables,43.679394728878336,-79.41090455690367,Museum
South Hill,43.6779261,-79.4057671,Spadina Museum: Historic House & Gardens,43.678883192249764,-79.40885838779944,History Museum
South Hill,43.6779261,-79.4057671,Magic Oven,43.6748946772507,-79.40699407078071,Pizza Place
South Hill,43.6779261,-79.4057671,Pour House,43.675640867179204,-79.40382084040043,Pub
South Hill,43.6779261,-79.4057671,Blueblood Steakhouse,43.67806083991698,-79.40962843932293,Steakhouse
South Hill,43.6779261,-79.4057671,LCBO,43.675344431726565,-79.40532725232431,Liquor Store
South Hill,43.6779261,-79.4057671,The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
South Hill,43.6779261,-79.4057671,Haute Coffee,43.675817902127925,-79.40279309076072,Café
South Hill,43.6779261,-79.4057671,Aviv,43.674553,-79.409043,Jewish Restaurant
South Hill,43.6779261,-79.4057671,Subway,43.674965,-79.406868,Sandwich Place
South Hill,43.6779261,-79.4057671,Martino's Pizza,43.67555992434719,-79.40355789179394,Pizza Place
South Hill,43.6779261,-79.4057671,Tim Hortons,43.67579963362535,-79.40353178302757,Coffee Shop
South Hill,43.6779261,-79.4057671,Shoppers Drug Mart,43.674959,-79.407986,Pharmacy
South Hill,43.6779261,-79.4057671,Beauty Boutique by Shoppers Drug Mart,43.67471486426238,-79.40777572566179,Cosmetics Shop
South Hill,43.6779261,-79.4057671,Tim Hortons,43.67663479864622,-79.41157221794134,Coffee Shop
South Hill,43.6779261,-79.4057671,Super Jet International Coffee Shop,43.674331761282474,-79.40932490176829,Coffee Shop
South Hill,43.6779261,-79.4057671,Subway,43.67562647482443,-79.4101006611444,Sandwich Place
South Hill,43.6779261,-79.4057671,Summerhill Nursery & Floral,43.67696110455905,-79.40244337407307,Garden Center
South Hill,43.6779261,-79.4057671,Roycroft Park,43.680331576108834,-79.40394409844201,Park
South Hill,43.6779261,-79.4057671,Krispy Kreme Doughnut Cafe,43.674732,-79.40773,Donut Shop
Summerhill West,43.6816776,-79.3905037,LCBO,43.68149682937831,-79.39126079276781,Liquor Store
Summerhill West,43.6816776,-79.3905037,Boxcar Social,43.681749741301466,-79.39144664398965,Coffee Shop
Summerhill West,43.6816776,-79.3905037,Waxon Waxbar,43.68282432653121,-79.39197051561601,Spa
Summerhill West,43.6816776,-79.3905037,Toronto Lawn Tennis Club,43.68066694338894,-79.38855887912045,Athletics & Sports
Summerhill West,43.6816776,-79.3905037,Manipedi Spa,43.68262591427311,-79.39187908813057,Spa
Summerhill West,43.6816776,-79.3905037,Terroni,43.67987011343499,-79.3905246388595,Italian Restaurant
Summerhill West,43.6816776,-79.3905037,Greenhouse Juice Co,43.67910117808306,-79.39068555107286,Juice Bar
Summerhill West,43.6816776,-79.3905037,The Rosedale Diner,43.68044818498832,-79.39081582817916,Wine Bar
Summerhill West,43.6816776,-79.3905037,nutbar,43.682810954698965,-79.39194466929969,Vegetarian / Vegan Restaurant
Summerhill West,43.6816776,-79.3905037,Bar Centrale by Terroni,43.67990178371223,-79.39053550112058,Italian Restaurant
Summerhill West,43.6816776,-79.3905037,kibo sushi house,43.68272679006777,-79.39227003229884,Sushi Restaurant
Summerhill West,43.6816776,-79.3905037,Nadège Patisserie,43.68005737428314,-79.3907534626944,Dessert Shop
Summerhill West,43.6816776,-79.3905037,Running Room,43.67962836390056,-79.3904987158704,Sporting Goods Shop
Summerhill West,43.6816776,-79.3905037,Staples Midtown Toronto,43.67960956849449,-79.39112573862076,Paper / Office Supplies Store
Summerhill West,43.6816776,-79.3905037,Quanto Basta,43.67877897000512,-79.39047205460909,Italian Restaurant
Summerhill West,43.6816776,-79.3905037,Rebel House,43.67766092876885,-79.38993462266356,Bar
Summerhill West,43.6816776,-79.3905037,Harvest Wagon,43.68043251263005,-79.39066506419987,Gourmet Shop
Summerhill West,43.6816776,-79.3905037,Starbucks,43.67805907322047,-79.39012970460205,Coffee Shop
Summerhill West,43.6816776,-79.3905037,freshii,43.678312427182085,-79.39010914133965,American Restaurant
Summerhill West,43.6816776,-79.3905037,Petite Thuet,43.680391088697284,-79.39079730549649,Bakery
Summerhill West,43.6816776,-79.3905037,David A. Balfour Park,43.68562946634291,-79.38807806508385,Park
Summerhill West,43.6816776,-79.3905037,Pantry,43.67817565348959,-79.3901412651251,Café
Summerhill West,43.6816776,-79.3905037,Asahi Sushi,43.6826855655929,-79.39227015276622,Sushi Restaurant
Summerhill West,43.6816776,-79.3905037,Cineplex Entertainment - Head Office,43.68431404669034,-79.39228547302746,Movie Theater
Summerhill West,43.6816776,-79.3905037,Room 2046,43.68325613345997,-79.39217402739426,Gift Shop
Summerhill West,43.6816776,-79.3905037,TD Canada Trust,43.67999849880842,-79.39101710915565,Bank
Summerhill West,43.6816776,-79.3905037,Caffe Doria,43.67816801229545,-79.39015412339316,Café
Summerhill West,43.6816776,-79.3905037,Yeah Yeahs Pizza,43.68178029966085,-79.39148456083004,Pizza Place
Summerhill West,43.6816776,-79.3905037,Avant Gout,43.67879714992955,-79.39027726202539,French Restaurant
Summerhill West,43.6816776,-79.3905037,The Beer Store,43.6802169,-79.390074,Beer Store
Summerhill West,43.6816776,-79.3905037,Summerhill,43.68297580449009,-79.38912269014948,Neighborhood
Summerhill West,43.6816776,-79.3905037,Olliffe,43.68000591134561,-79.39077261235796,Butcher
Summerhill West,43.6816776,-79.3905037,Wylie's Neighbourhood Pub,43.68260408062608,-79.3919092842244,Thai Restaurant
Summerhill West,43.6816776,-79.3905037,Quail & Firkin,43.67843817952469,-79.39012118692806,Pub
Summerhill West,43.6816776,-79.3905037,Shoppers Drug Mart,43.677784,-79.389626,Pharmacy
Summerhill West,43.6816776,-79.3905037,Ultimate Athletics,43.681839188646606,-79.39155496538056,Gym / Fitness Center
Summerhill West,43.6816776,-79.3905037,Luni Tuni Convenience,43.682614359722926,-79.39189225378583,Convenience Store
Summerhill West,43.6816776,-79.3905037,Wooftown,43.68132724420221,-79.39186334609985,Pet Store
Summerhill West,43.6816776,-79.3905037,Mephisto Toronto,43.68256779772277,-79.39186075222963,Shoe Store
Summerhill West,43.6816776,-79.3905037,L'atelier,43.6821477133904,-79.39169571631669,Furniture / Home Store
Summerhill West,43.6816776,-79.3905037,Sorrel Restaurant,43.6804,-79.390819,Bistro
Summerhill West,43.6816776,-79.3905037,Sleep Country Canada,43.6799123487344,-79.38989790428421,Mattress Store
Summerhill West,43.6816776,-79.3905037,Longo's,43.67991843704157,-79.39174519688771,Grocery Store
Summerhill West,43.6816776,-79.3905037,Pizza Hut,43.67798789051649,-79.39007417507186,Pizza Place
Summerhill West,43.6816776,-79.3905037,white squirrel,43.67835095931608,-79.39010132819394,Café
Forest Hill SE,43.6935586,-79.4139023,TD Canada Trust,43.6893326,-79.4127508,Bank
Forest Hill SE,43.6935586,-79.4139023,Spadina Village Park,43.690045873777734,-79.414184654355,Playground
Forest Hill SE,43.6935586,-79.4139023,Sofra Mediterranean Cuisine,43.68925124826617,-79.41288197359215,Mediterranean Restaurant
Cabbagetown,43.6644734,-79.3669861,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
Cabbagetown,43.6644734,-79.3669861,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
Cabbagetown,43.6644734,-79.3669861,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
Cabbagetown,43.6644734,-79.3669861,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
Cabbagetown,43.6644734,-79.3669861,Labour Of Love,43.663907,-79.368822,Gift Shop
Cabbagetown,43.6644734,-79.3669861,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
Cabbagetown,43.6644734,-79.3669861,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
Cabbagetown,43.6644734,-79.3669861,Zakkushi ざっ串,43.663618353768534,-79.37067046949925,Japanese Restaurant
Cabbagetown,43.6644734,-79.3669861,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
Cabbagetown,43.6644734,-79.3669861,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
Cabbagetown,43.6644734,-79.3669861,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
Cabbagetown,43.6644734,-79.3669861,The Irv Gastro Pub,43.663556,-79.370617,Gastropub
Cabbagetown,43.6644734,-79.3669861,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
Cabbagetown,43.6644734,-79.3669861,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
Cabbagetown,43.6644734,-79.3669861,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
Cabbagetown,43.6644734,-79.3669861,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
Cabbagetown,43.6644734,-79.3669861,Cranberries,43.6678427705951,-79.36940687874281,Diner
Cabbagetown,43.6644734,-79.3669861,Thai Room - Cabbagetown,43.6641587260231,-79.36818872980979,Thai Restaurant
Cabbagetown,43.6644734,-79.3669861,The Local Gest,43.66288637648173,-79.36745701435075,Restaurant
Cabbagetown,43.6644734,-79.3669861,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
Cabbagetown,43.6644734,-79.3669861,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
Cabbagetown,43.6644734,-79.3669861,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
Cabbagetown,43.6644734,-79.3669861,Chew Chew's Diner,43.66350438663724,-79.37223072274612,Diner
Cabbagetown,43.6644734,-79.3669861,Qi sushi,43.66255180762697,-79.36425843422568,Sushi Restaurant
Cabbagetown,43.6644734,-79.3669861,The Local Gest,43.66282978618641,-79.36750754636685,Restaurant
Cabbagetown,43.6644734,-79.3669861,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
Cabbagetown,43.6644734,-79.3669861,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
Cabbagetown,43.6644734,-79.3669861,It's Jenny Café,43.66193794313605,-79.36898910730264,Café
Cabbagetown,43.6644734,-79.3669861,The Beer Store,43.6613878,-79.370403,Beer Store
Cabbagetown,43.6644734,-79.3669861,Jetfuel Coffee,43.66529519392083,-79.3683345416816,Coffee Shop
Cabbagetown,43.6644734,-79.3669861,Daniel et Daniel Event Creation & Catering,43.66421724890659,-79.36826854052997,Bakery
Cabbagetown,43.6644734,-79.3669861,The 420 Smokehouse,43.662789027634524,-79.36740919166084,BBQ Joint
Cabbagetown,43.6644734,-79.3669861,Sultan Of Samosas,43.66022749787444,-79.36622571571063,Indian Restaurant
Cabbagetown,43.6644734,-79.3669861,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
Cabbagetown,43.6644734,-79.3669861,Subway,43.66559771704867,-79.36846996703981,Sandwich Place
Cabbagetown,43.6644734,-79.3669861,Tim Hortons,43.665785871990316,-79.36828404664993,Coffee Shop
Cabbagetown,43.6644734,-79.3669861,Shoppers Drug Mart,43.66394400097457,-79.36780769338706,Pharmacy
Cabbagetown,43.6644734,-79.3669861,Winchester Park,43.66623107575282,-79.3716312803108,Playground
Cabbagetown,43.6644734,-79.3669861,The Beer Store,43.6664079,-79.368833,Beer Store
Cabbagetown,43.6644734,-79.3669861,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718695,Pub
Cabbagetown,43.6644734,-79.3669861,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
Cabbagetown,43.6644734,-79.3669861,No Frills,43.66347302402196,-79.36735037646487,Grocery Store
Cabbagetown,43.6644734,-79.3669861,China Gourmet,43.6641802410051,-79.36835925727236,Chinese Restaurant
Cabbagetown,43.6644734,-79.3669861,Alice's Place,43.66695309566915,-79.36925678333014,Dive Bar
Cabbagetown,43.6644734,-79.3669861,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
Cabbagetown,43.6644734,-79.3669861,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
Cabbagetown,43.6644734,-79.3669861,Tim Hortons / Esso,43.66712972601009,-79.37066407870991,Coffee Shop
Cabbagetown,43.6644734,-79.3669861,Park Snacks,43.66697911709206,-79.36311542987823,Snack Place
Cabbagetown,43.6644734,-79.3669861,Riverdale Farmer's Market,43.66689081195459,-79.36250306755787,Farmers Market
Cabbagetown,43.6644734,-79.3669861,Cabbage Town Kitchen,43.668181,-79.36956995,American Restaurant
St. James Town,43.6694032,-79.3727041,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
St. James Town,43.6694032,-79.3727041,Cranberries,43.6678427705951,-79.36940687874281,Diner
St. James Town,43.6694032,-79.3727041,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
St. James Town,43.6694032,-79.3727041,Tinuno,43.671280602820175,-79.37492016264389,Filipino Restaurant
St. James Town,43.6694032,-79.3727041,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
St. James Town,43.6694032,-79.3727041,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
St. James Town,43.6694032,-79.3727041,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
St. James Town,43.6694032,-79.3727041,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
St. James Town,43.6694032,-79.3727041,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
St. James Town,43.6694032,-79.3727041,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
St. James Town,43.6694032,-79.3727041,Toronto Public Library (St. James Town),43.668790439960134,-79.37499810757755,Library
St. James Town,43.6694032,-79.3727041,Red Rocket Coffee,43.666528288055886,-79.37601604002538,Coffee Shop
St. James Town,43.6694032,-79.3727041,Freshco,43.669064,-79.375491,Grocery Store
St. James Town,43.6694032,-79.3727041,Gabby's,43.669916068170664,-79.37589430974867,Bar
St. James Town,43.6694032,-79.3727041,Shoppers Drug Mart,43.670198680536565,-79.37592738476906,Pharmacy
St. James Town,43.6694032,-79.3727041,Winchester Park,43.66623107575282,-79.3716312803108,Playground
St. James Town,43.6694032,-79.3727041,Tim Hortons,43.66782,-79.375075,Coffee Shop
St. James Town,43.6694032,-79.3727041,Eggsmart,43.671158,-79.37624,Breakfast Spot
St. James Town,43.6694032,-79.3727041,Isabella Hotel,43.670097707888836,-79.37598323689265,Hotel
St. James Town,43.6694032,-79.3727041,Handy Variety,43.66982769157935,-79.37593205877658,Food & Drink Shop
St. James Town,43.6694032,-79.3727041,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
St. James Town,43.6694032,-79.3727041,Tim Hortons,43.6698323,-79.3755189,Coffee Shop
St. James Town,43.6694032,-79.3727041,TD Canada Trust,43.6724839,-79.3771616,Bank
St. James Town,43.6694032,-79.3727041,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
St. James Town,43.6694032,-79.3727041,The Beer Store,43.6664079,-79.368833,Beer Store
St. James Town,43.6694032,-79.3727041,Alice's Place,43.66695309566915,-79.36925678333014,Dive Bar
St. James Town,43.6694032,-79.3727041,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
St. James Town,43.6694032,-79.3727041,Domino's Pizza,43.66873454146538,-79.3749689892885,Pizza Place
St. James Town,43.6694032,-79.3727041,Rabba Fine Foods,43.666502162813124,-79.37609152323141,Grocery Store
St. James Town,43.6694032,-79.3727041,ALLDAYS 5 Selby St.,43.67109431646163,-79.37792164368179,Hostel
St. James Town,43.6694032,-79.3727041,Bixi Bike Stand,43.66734243633141,-79.37402946169425,Bike Rental / Bike Share
St. James Town,43.6694032,-79.3727041,TTC Stop #8636,43.66710724617542,-79.37452985951109,Bus Stop
St. James Town,43.6694032,-79.3727041,Little Shmiddy’s Hot Meat House,43.66781234741211,-79.36949157714844,Bistro
St. James Town,43.6694032,-79.3727041,Tim Hortons,43.67215539191757,-79.37699317932129,Coffee Shop
Harbourfront,43.6400801,-79.3801495,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
Harbourfront,43.6400801,-79.3801495,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
Harbourfront,43.6400801,-79.3801495,Harbourfront,43.639525632239106,-79.38068838052389,Neighborhood
Harbourfront,43.6400801,-79.3801495,BeaverTails,43.63989909345207,-79.380196784021,Bakery
Harbourfront,43.6400801,-79.3801495,Miku,43.64137436,-79.37753063,Japanese Restaurant
Harbourfront,43.6400801,-79.3801495,Sharetea-Waterfront,43.640175967763966,-79.37960567018246,Bubble Tea Shop
Harbourfront,43.6400801,-79.3801495,Fleck Dance Theater,43.638300366812686,-79.3804699399247,Dance Studio
Harbourfront,43.6400801,-79.3801495,Pearl Harbourfront,43.63815654013541,-79.38068763743328,Chinese Restaurant
Harbourfront,43.6400801,-79.3801495,Natrel Pond/Rink,43.6384313677662,-79.38252754335107,Skating Rink
Harbourfront,43.6400801,-79.3801495,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue
Harbourfront,43.6400801,-79.3801495,The Power Plant,43.63827200397285,-79.38199390946676,Art Gallery
Harbourfront,43.6400801,-79.3801495,Boxcar Social,43.63831906511549,-79.38246311921247,Café
Harbourfront,43.6400801,-79.3801495,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
Harbourfront,43.6400801,-79.3801495,Joe Bird,43.6382035241723,-79.38035466343936,Fried Chicken Joint
Harbourfront,43.6400801,-79.3801495,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
Harbourfront,43.6400801,-79.3801495,iQ Food Co,43.642851,-79.382081,Salad Place
Harbourfront,43.6400801,-79.3801495,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
Harbourfront,43.6400801,-79.3801495,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
Harbourfront,43.6400801,-79.3801495,Pie Bar,43.63817355603517,-79.38054644461133,Pizza Place
